Scenario_ID,Flight,Scheduled Ha Block,Delay,From,To,Gate Nr.,Local Total,Actual_Window,D_s1_Unloading,D_s2_Transport,D_s3_Infeed,Total_Duration
2026-04-05_rep_1,SN2614,22:39:00,-13.0,22:38:00,22:40:00,A40 ,50.0,21.0,4.75,1.97,2.0,8.72
2026-04-05_rep_1,SN2618,03:42:00,-17.0,03:36:00,03:38:00,A64 ,32.0,18.0,3.43,2.3,2.0,7.73
2026-04-05_rep_1,SN2644,18:13:00,-6.0,18:18:00,18:21:00,A46 ,38.0,14.0,2.59,1.64,3.0,7.24
2026-04-05_rep_1,SN2646,21:23:00,0.0,21:36:00,21:40:00,A44 ,36.0,21.0,2.8,1.63,4.0,8.43
2026-04-05_rep_1,SN2650,01:02:00,0.0,01:13:00,01:16:00,A58 ,40.0,18.0,3.33,1.54,3.0,7.87
2026-04-05_rep_1,SN2652,04:02:00,-13.0,04:01:00,04:03:00,A60 ,21.0,19.0,2.55,1.64,2.0,6.18
2026-04-05_rep_1,SN2712,14:39:00,-10.0,14:54:00,14:57:00,A50 ,28.0,29.0,3.02,1.44,3.0,7.46
2026-04-05_rep_1,SN2714,17:49:00,-1.0,18:14:00,18:16:00,A42 ,50.0,30.0,4.32,1.83,2.0,8.15
2026-04-05_rep_1,SN2722,23:38:00,-6.0,23:56:00,00:01:00,A44 ,93.0,32.0,7.05,1.64,5.0,13.69
2026-04-05_rep_1,SN2724,03:38:00,14.0,04:16:00,04:17:00,A46 ,77.0,32.0,7.48,1.73,1.0,10.2
2026-04-05_rep_1,SN2726,13:23:00,0.0,13:41:00,13:51:00,A40 ,9.0,21.0,0.65,1.69,10.0,12.33
2026-04-05_rep_1,SN278,10:45:00,-3.0,11:04:00,11:16:00,B28 A,198.0,27.0,16.99,0.1,12.0,29.09
2026-04-05_rep_1,SN2812,01:23:00,8.0,01:46:00,01:48:00,A48 ,22.0,23.0,2.04,1.24,2.0,5.29
2026-04-05_rep_1,SN2826,01:10:00,-16.0,01:06:00,01:07:00,A66 ,26.0,17.0,2.03,1.57,1.0,4.6
2026-04-05_rep_1,SN2900,08:46:00,-13.0,08:58:00,09:02:00,B14 A,79.0,31.0,6.54,0.1,4.0,10.64
2026-04-05_rep_1,SN2902,16:15:00,2.0,16:29:00,16:31:00,A52 ,25.0,22.0,1.87,1.85,2.0,5.72
2026-04-05_rep_1,SN2906,01:02:00,5.0,01:21:00,01:24:00,A62 ,53.0,21.0,3.59,1.59,3.0,8.19
2026-04-05_rep_1,SN3126,23:02:00,6.0,23:22:00,23:23:00,A56 ,18.0,21.0,1.97,1.7,1.0,4.68
2026-04-05_rep_1,SN3132,23:27:00,-8.0,23:36:00,23:38:00,A42 ,36.0,24.0,2.52,1.75,2.0,6.26
2026-04-05_rep_1,SN3140,19:10:00,-15.0,19:09:00,19:10:00,A61 ,29.0,19.0,2.85,1.74,1.0,5.6
2026-04-05_rep_1,SN3154,15:18:00,3.0,15:38:00,15:41:00,A40 ,3.0,25.0,0.23,1.74,3.0,4.97
2026-04-05_rep_1,SN3160,04:22:00,-11.0,04:23:00,04:25:00,A44 ,23.0,19.0,1.69,1.62,2.0,5.32
2026-04-05_rep_1,SN3170,20:24:00,-2.0,20:45:00,20:48:00,A56 ,61.0,27.0,5.47,1.58,3.0,10.05
2026-04-05_rep_1,SN3182,01:26:00,-9.0,01:28:00,01:31:00,A45 ,45.0,17.0,3.39,1.7,3.0,8.1
2026-04-05_rep_1,SN3184,04:22:00,-6.0,04:46:00,04:49:00,A68 ,74.0,37.0,5.3,2.17,3.0,10.47
2026-04-05_rep_1,SN3202,19:24:00,-25.0,19:20:00,19:22:00,A52 ,41.0,25.0,2.76,1.39,2.0,6.15
2026-04-05_rep_1,SN3246,21:08:00,-14.0,21:15:00,21:17:00,A48 ,55.0,24.0,4.72,1.73,2.0,8.45
2026-04-05_rep_1,SN3256,21:04:00,-15.0,21:00:00,21:02:00,A58 ,6.0,15.0,0.5,2.35,2.0,4.86
2026-04-05_rep_1,SN3326,07:45:00,20.0,08:16:00,08:36:00,B28 A,123.0,16.0,10.02,0.1,20.0,30.12
2026-04-05_rep_1,SN3344,19:19:00,107.0,21:24:00,21:26:00,A46 ,16.0,22.0,1.65,1.33,2.0,4.98
2026-04-05_rep_1,SN358,11:21:00,8.0,11:42:00,12:06:00,B14 A,177.0,19.0,13.81,0.11,24.0,37.92
2026-04-05_rep_1,SN3588,19:38:00,5.0,20:04:00,20:05:00,A62 ,20.0,24.0,1.32,1.42,1.0,3.74
2026-04-05_rep_1,SN3598,20:19:00,-18.0,20:22:00,20:24:00,A63 ,48.0,25.0,5.6,1.48,2.0,9.08
2026-04-05_rep_1,SN3618,20:04:00,-10.0,20:20:00,20:21:00,A46 ,45.0,30.0,3.78,1.88,1.0,6.66
2026-04-05_rep_1,SN3622,23:19:00,-6.0,23:29:00,23:31:00,A58 ,33.0,25.0,3.33,1.38,2.0,6.71
2026-04-05_rep_1,SN3632,14:37:00,0.0,14:55:00,15:08:00,A60 ,4.0,25.0,0.3,1.23,13.0,14.53
2026-04-05_rep_1,SN3634,16:02:00,16.0,16:37:00,16:49:00,A58 ,5.0,26.0,0.39,1.89,12.0,14.28
2026-04-05_rep_1,SN3698,19:33:00,13.0,20:02:00,20:03:00,A44 ,21.0,19.0,1.4,1.47,1.0,3.87
2026-04-05_rep_1,SN3704,22:18:00,19.0,22:59:00,23:02:00,A50 ,61.0,25.0,6.24,2.08,3.0,11.32
2026-04-05_rep_1,SN3706,04:33:00,7.0,04:57:00,04:58:00,A50 ,35.0,25.0,3.19,1.24,1.0,5.44
2026-04-05_rep_1,SN3712,19:04:00,-8.0,19:15:00,19:18:00,A56 ,64.0,23.0,4.48,1.38,3.0,8.87
2026-04-05_rep_1,SN3722,19:59:00,3.0,20:16:00,20:17:00,A42 ,29.0,18.0,2.44,1.55,1.0,5.0
2026-04-05_rep_1,SN3728,00:58:00,-2.0,01:17:00,01:19:00,A68 ,42.0,24.0,3.25,1.58,2.0,6.83
2026-04-05_rep_1,SN3730,04:17:00,20.0,04:55:00,04:56:00,A58 ,20.0,25.0,1.48,1.39,1.0,3.87
2026-04-05_rep_1,SN3734,17:53:00,-12.0,18:09:00,18:10:00,A40 ,46.0,31.0,3.35,1.22,1.0,5.58
2026-04-05_rep_1,SN3736,23:29:00,34.0,00:30:00,00:33:00,A52 ,67.0,31.0,6.4,1.61,3.0,11.01
2026-04-05_rep_1,SN3738,04:39:00,-8.0,06:06:00,06:11:00,A42 ,43.0,104.0,3.87,1.79,5.0,10.66
2026-04-05_rep_1,SN3752,18:43:00,5.0,19:09:00,19:12:00,A54 ,37.0,24.0,2.97,1.7,3.0,7.67
2026-04-05_rep_1,SN3772,16:42:00,-1.0,17:01:00,17:03:00,A44 ,59.0,27.0,5.85,1.97,2.0,9.81
2026-04-05_rep_1,SN3774,03:44:00,6.0,04:19:00,04:23:00,A52 ,84.0,33.0,5.11,1.7,4.0,10.8
2026-04-05_rep_1,SN3776,19:54:00,-13.0,20:07:00,20:09:00,A40 ,42.0,30.0,2.75,1.74,2.0,6.5
2026-04-05_rep_1,SN3780,20:58:00,-16.0,21:05:00,21:09:00,A52 ,73.0,26.0,5.63,2.09,4.0,11.72
2026-04-05_rep_1,SN3782,04:38:00,4.0,06:03:00,06:09:00,A40 ,119.0,89.0,10.47,1.59,6.0,18.06
2026-04-05_rep_1,SN3784,22:10:00,-9.0,22:24:00,22:28:00,A59 ,84.0,28.0,7.05,1.27,4.0,12.32
2026-04-05_rep_1,SN3788,05:12:00,-89.0,05:03:00,05:08:00,A40 ,82.0,87.0,6.46,2.0,5.0,13.47
2026-04-05_rep_1,SN379,10:10:00,53.0,11:42:00,12:19:00,B29 A,161.0,44.0,11.45,0.08,37.0,48.53
2026-04-05_rep_1,SN3800,06:15:00,1.0,06:28:00,06:30:00,A65 ,27.0,17.0,1.74,1.62,2.0,5.35
2026-04-05_rep_1,SN3802,20:24:00,-12.0,20:38:00,20:41:00,A54 ,60.0,30.0,5.22,1.45,3.0,9.67
2026-04-05_rep_1,SN3810,01:16:00,-1.0,01:35:00,01:37:00,A44 ,55.0,26.0,3.3,1.62,2.0,6.91
2026-04-05_rep_1,SN3812,21:22:00,-2.0,21:36:00,21:41:00,A60 ,78.0,23.0,6.6,1.47,5.0,13.07
2026-04-05_rep_1,SN3820,04:47:00,4.0,06:16:00,06:18:00,A56 ,78.0,92.0,8.57,1.43,2.0,11.99
2026-04-05_rep_1,TB1112,17:05:00,-4.0,17:19:00,17:21:00,A47 ,74.0,23.0,6.22,2.31,2.0,10.52
2026-04-05_rep_1,TB1114,02:00:00,11.0,02:24:00,02:26:00,A61 ,67.0,18.0,4.93,1.54,2.0,8.47
2026-04-05_rep_1,TB1417,18:07:00,-10.0,18:12:00,18:16:00,A51 ,90.0,22.0,8.5,1.45,4.0,13.94
2026-04-05_rep_1,TB1552,07:47:00,-4.0,07:55:00,07:59:00,A68 ,66.0,19.0,4.47,1.4,4.0,9.87
2026-04-05_rep_1,TB1554,03:41:00,4.0,04:09:00,04:13:00,A65 ,102.0,30.0,8.16,1.94,4.0,14.1
2026-04-05_rep_1,TB1752,04:44:00,-1.0,06:03:00,06:08:00,A63 ,117.0,84.0,9.18,2.27,5.0,16.46
2026-04-05_rep_1,TB1754,20:55:00,-2.0,05:29:00,05:36:00,A70 ,35.0,526.0,2.37,1.42,7.0,10.79
2026-04-05_rep_1,TB2045,02:13:00,-32.0,01:55:00,02:03:00,B34 A,162.0,22.0,10.94,0.12,8.0,19.06
2026-04-05_rep_1,TB2502,19:50:00,128.0,22:27:00,22:34:00,B40 A,169.0,34.0,16.01,0.1,7.0,23.11
2026-04-05_rep_1,TB2632,09:29:00,-20.0,09:35:00,09:44:00,B9  A,114.0,30.0,7.28,1.64,9.0,17.93
2026-04-05_rep_1,TB2662,09:15:00,-11.0,09:22:00,09:30:00,B34 A,90.0,23.0,8.05,0.12,8.0,16.17
2026-04-05_rep_1,TB2711,03:14:00,-21.0,03:08:00,03:16:00,B9  A,39.0,19.0,3.66,1.55,8.0,13.21
2026-04-05_rep_1,TB3016,00:18:00,-11.0,00:26:00,00:31:00,B29 A,128.0,22.0,14.68,0.12,5.0,19.8
2026-04-05_rep_1,TB3102,05:44:00,12.0,06:14:00,06:21:00,B17 A,101.0,22.0,8.44,0.1,7.0,15.53
2026-04-05_rep_1,TG934,12:22:00,4.0,12:46:00,13:15:00,B34 A,260.0,27.0,17.93,0.11,29.0,47.04
2026-04-05_rep_1,TK1937,15:18:00,-11.0,15:21:00,15:40:00,B7  A,144.0,22.0,11.83,1.88,19.0,32.7
2026-04-05_rep_1,TK1939,23:02:00,-15.0,23:01:00,23:19:00,B14 A,174.0,21.0,11.66,0.11,18.0,29.76
2026-04-05_rep_1,TK1941,02:31:00,-2.0,02:46:00,03:09:00,B7  A,137.0,23.0,10.24,1.51,23.0,34.75
2026-04-05_rep_1,TK1943,18:30:00,-13.0,18:33:00,18:44:00,B15 A,96.0,21.0,9.23,0.11,11.0,20.33
2026-04-05_rep_1,TK1945,20:25:00,-4.0,20:41:00,20:55:00,B14 A,98.0,30.0,10.59,0.1,14.0,24.69
2026-04-05_rep_1,TP640,16:06:00,-17.0,16:09:00,16:12:00,A45 ,66.0,26.0,5.09,1.99,3.0,10.07
2026-04-05_rep_1,TP642,20:13:00,-18.0,20:11:00,20:17:00,A53 ,121.0,24.0,9.18,1.69,6.0,16.87
2026-04-05_rep_1,TP644,01:11:00,-6.0,01:22:00,01:24:00,A57 ,21.0,23.0,1.56,1.83,2.0,5.38
2026-04-05_rep_1,TP646,05:04:00,-6.0,06:10:00,06:38:00,A45 ,102.0,81.0,7.79,1.23,28.0,37.03
2026-04-05_rep_1,TU954,16:31:00,-9.0,16:40:00,16:47:00,B30 A,120.0,24.0,8.25,0.1,7.0,15.35
2026-04-05_rep_1,UA950,12:20:00,-22.0,12:14:00,12:42:00,B37 A,127.0,21.0,7.6,0.08,28.0,35.68
2026-04-05_rep_1,UA972,14:05:00,-28.0,14:03:00,14:40:00,B40 A,141.0,31.0,14.62,0.09,37.0,51.71
2026-04-05_rep_1,UA994,12:51:00,-16.0,12:54:00,13:24:00,B38 A,109.0,25.0,7.2,0.09,30.0,37.3
2026-04-05_rep_1,UX1171,14:49:00,-23.0,14:45:00,14:49:00,A59 ,52.0,23.0,4.41,1.5,4.0,9.92
2026-04-05_rep_1,UX1173,22:46:00,-3.0,22:58:00,23:01:00,A47 ,68.0,21.0,6.95,2.34,3.0,12.29
2026-04-05_rep_1,VF65,16:20:00,77.0,17:59:00,18:19:00,B29 A,126.0,27.0,8.74,0.1,20.0,28.85
2026-04-05_rep_1,VF67,21:50:00,21.0,22:30:00,22:37:00,B30 A,187.0,24.0,14.29,0.1,7.0,21.38
2026-04-05_rep_1,VY1332,18:01:00,26.0,18:35:00,18:36:00,A45 ,23.0,14.0,1.74,1.9,1.0,4.64
2026-04-05_rep_1,VY2150,02:06:00,-11.0,02:17:00,02:18:00,A53 ,52.0,28.0,4.5,1.72,1.0,7.22
2026-04-05_rep_1,VY3650,22:50:00,-23.0,22:48:00,22:51:00,A53 ,62.0,26.0,4.05,1.47,3.0,8.52
2026-04-05_rep_1,VY8978,15:22:00,-13.0,15:19:00,15:20:00,A43 ,21.0,17.0,1.67,1.82,1.0,4.49
2026-04-05_rep_1,VY8980,15:00:00,-16.0,14:51:00,14:53:00,A47 ,13.0,12.0,0.91,2.22,2.0,5.14
2026-04-05_rep_1,VY8982,22:31:00,-5.0,22:43:00,22:46:00,A45 ,55.0,23.0,5.26,1.55,3.0,9.82
2026-04-05_rep_1,VY8984,02:05:00,-9.0,02:10:00,02:11:00,A51 ,40.0,19.0,2.84,1.64,1.0,5.48
2026-04-05_rep_1,VY8986,19:39:00,-5.0,19:44:00,19:45:00,A45 ,27.0,19.0,2.73,1.63,1.0,5.36
2026-04-05_rep_1,XR5402,07:46:00,70.0,09:23:00,09:26:00,B5  A,88.0,33.0,6.43,1.43,3.0,10.86
2026-04-05_rep_2,A34382,14:50:00,-18.0,14:52:00,15:11:00,A57 ,185.0,25.0,13.09,1.54,19.0,33.63
2026-04-05_rep_2,AC832,12:18:00,-40.0,11:54:00,12:17:00,B30 A,100.0,24.0,7.83,0.07,23.0,30.9
2026-04-05_rep_2,AY1541,15:41:00,-7.0,15:46:00,15:48:00,A51 ,58.0,18.0,5.2,1.7,2.0,8.9
2026-04-05_rep_2,AY1545,23:27:00,0.0,23:37:00,23:38:00,A43 ,27.0,17.0,2.43,2.02,1.0,5.45
2026-04-05_rep_2,AY1549,03:41:00,18.0,04:08:00,04:09:00,A49 ,19.0,15.0,2.15,1.85,1.0,5.0
2026-04-05_rep_2,AZ154,00:11:00,-23.0,23:58:00,00:00:00,A64 ,17.0,16.0,1.52,1.64,2.0,5.17
2026-04-05_rep_2,AZ156,15:51:00,-11.0,15:56:00,16:02:00,A54 ,36.0,22.0,3.61,1.48,6.0,11.09
2026-04-05_rep_2,AZ160,23:04:00,-4.0,23:12:00,23:16:00,A62 ,40.0,16.0,3.03,1.43,4.0,8.46
2026-04-05_rep_2,BA384,14:54:00,-17.0,14:47:00,14:50:00,B29 A,23.0,14.0,1.83,0.09,3.0,4.91
2026-04-05_rep_2,BA386,19:26:00,-21.0,19:20:00,19:23:00,B7  A,110.0,21.0,9.02,1.6,3.0,13.62
2026-04-05_rep_2,BA390,01:00:00,-4.0,01:12:00,01:14:00,B9  A,60.0,21.0,4.98,1.68,2.0,8.67
2026-04-05_rep_2,BT853,01:05:00,-7.0,01:10:00,01:11:00,A69 ,1.0,17.0,0.08,2.05,1.0,3.13
2026-04-05_rep_2,EI630,14:48:00,-27.0,14:36:00,14:42:00,B27 A,99.0,23.0,7.97,0.09,6.0,14.06
2026-04-05_rep_2,EI638,01:50:00,-14.0,01:49:00,01:52:00,B11 A,88.0,18.0,6.74,0.11,3.0,9.85
2026-04-05_rep_2,EK181,00:35:00,6.0,00:55:00,01:26:00,B31 A,213.0,19.0,14.23,0.12,31.0,45.35
2026-04-05_rep_2,ET750,12:10:00,3.0,12:32:00,13:13:00,B29 A,422.0,24.0,16.8,4.8,41.0,62.6
2026-04-05_rep_2,EY57,13:10:00,15.0,13:43:00,14:19:00,B5  A,244.0,28.0,16.9,1.53,36.0,54.42
2026-04-05_rep_2,FB407,00:50:00,-4.0,00:55:00,00:57:00,A49 ,30.0,14.0,2.34,1.47,2.0,5.82
2026-04-05_rep_2,FH8116,06:35:00,-35.0,06:07:00,06:09:00,B15 A,22.0,12.0,1.33,0.1,2.0,3.43
2026-04-05_rep_2,FI554,18:04:00,-13.0,18:18:00,18:21:00,A43 ,80.0,36.0,5.67,1.84,3.0,10.51
2026-04-05_rep_2,GQ800,00:01:00,-12.0,00:07:00,00:09:00,A67 ,64.0,24.0,7.2,1.62,2.0,10.82
2026-04-05_rep_2,IB1301,00:05:00,-23.0,23:55:00,23:56:00,A61 ,38.0,18.0,2.64,1.63,1.0,5.28
2026-04-05_rep_2,IB597,16:31:00,-17.0,16:23:00,16:26:00,A43 ,83.0,15.0,5.0,1.56,3.0,9.55
2026-04-05_rep_2,IB603,03:36:00,-8.0,03:39:00,03:42:00,A47 ,77.0,17.0,4.76,1.59,3.0,9.35
2026-04-05_rep_2,KM420,00:20:00,-6.0,00:27:00,00:30:00,A59 ,54.0,18.0,4.08,1.66,3.0,8.74
2026-04-05_rep_2,LH1004,12:50:00,0.0,13:03:00,13:30:00,A43 ,40.0,18.0,2.88,1.99,27.0,31.87
2026-04-05_rep_2,LO231,03:41:00,2.0,04:00:00,04:01:00,A53 ,13.0,23.0,1.08,1.82,1.0,3.89
2026-04-05_rep_2,LO233,23:48:00,-8.0,23:58:00,00:01:00,A46 ,31.0,26.0,2.22,1.5,3.0,6.72
2026-04-05_rep_2,LO235,14:32:00,-16.0,14:28:00,14:30:00,A56 ,37.0,19.0,2.31,1.14,2.0,5.46
2026-04-05_rep_2,LX780,19:22:00,-3.0,19:34:00,19:35:00,A43 ,42.0,22.0,3.86,1.59,1.0,6.45
2026-04-05_rep_2,LX786,13:55:00,-21.0,13:56:00,14:01:00,A45 ,45.0,27.0,4.75,1.78,5.0,11.53
2026-04-05_rep_2,LX788,23:40:00,12.0,00:07:00,00:26:00,A45 ,52.0,20.0,3.93,1.61,19.0,24.54
2026-04-05_rep_2,MS725,20:22:00,-9.0,20:31:00,20:39:00,B9  A,172.0,25.0,10.43,2.06,8.0,20.5
2026-04-05_rep_2,OS291,14:10:00,-9.0,14:10:00,14:15:00,A43 ,3.0,14.0,0.22,1.89,5.0,7.11
2026-04-05_rep_2,OS295,21:50:00,-12.0,21:48:00,21:50:00,A43 ,26.0,15.0,1.79,1.81,2.0,5.6
2026-04-05_rep_2,OU4456,00:56:00,-3.0,01:10:00,01:11:00,A53 ,25.0,23.0,1.92,2.02,1.0,4.94
2026-04-05_rep_2,QS1002,23:49:00,-5.0,23:55:00,23:56:00,A65 ,27.0,15.0,2.15,1.4,1.0,4.55
2026-04-05_rep_2,RJ141,20:23:00,16.0,20:53:00,21:17:00,B5  A,214.0,22.0,14.49,1.53,24.0,40.02
2026-04-05_rep_2,RO373,23:54:00,21.0,00:26:00,00:28:00,A48 ,35.0,20.0,2.57,1.25,2.0,5.82
2026-04-05_rep_2,SK1593,19:44:00,-4.0,19:53:00,19:55:00,A47 ,27.0,22.0,2.13,1.71,2.0,5.84
2026-04-05_rep_2,SK1595,23:36:00,-8.0,23:39:00,23:41:00,A57 ,16.0,17.0,1.16,1.62,2.0,4.78
2026-04-05_rep_2,SK2591,01:46:00,5.0,02:01:00,02:02:00,A59 ,33.0,16.0,2.58,1.84,1.0,5.42
2026-04-05_rep_2,SK4745,23:24:00,-5.0,23:35:00,23:39:00,A51 ,71.0,20.0,6.04,1.53,4.0,11.57
2026-04-05_rep_2,SK589,15:22:00,4.0,15:34:00,15:36:00,A46 ,27.0,15.0,1.98,1.68,2.0,5.66
2026-04-05_rep_2,SK597,00:55:00,-10.0,00:58:00,01:06:00,A51 ,10.0,18.0,0.82,1.45,8.0,10.28
2026-04-05_rep_2,SN1122,08:39:00,29.0,09:20:00,09:21:00,B40 A,13.0,16.0,1.18,0.09,1.0,2.27
2026-04-05_rep_2,SN1124,07:10:00,9.0,07:32:00,07:48:00,B30 A,138.0,18.0,11.55,0.11,16.0,27.66
2026-04-05_rep_2,SN1652,22:27:00,-9.0,22:42:00,22:44:00,A54 ,22.0,31.0,2.46,1.32,2.0,5.78
2026-04-05_rep_2,SN206,10:25:00,5.0,10:47:00,11:32:00,B38 A,320.0,22.0,19.31,0.12,45.0,64.44
2026-04-05_rep_2,SN2064,20:31:00,-5.0,20:38:00,20:41:00,B29 A,61.0,23.0,6.74,0.12,3.0,9.87
2026-04-05_rep_2,SN2094,18:20:00,-5.0,18:39:00,18:43:00,B28 A,81.0,29.0,5.93,0.12,4.0,10.05
2026-04-05_rep_2,SN2096,01:04:00,-17.0,01:06:00,01:09:00,B30 A,55.0,23.0,4.0,0.09,3.0,7.09
2026-04-05_rep_2,SN2104,13:59:00,-11.0,14:06:00,14:17:00,B9  A,10.0,22.0,0.9,1.49,11.0,13.39
2026-04-05_rep_2,SN2258,18:29:00,-8.0,18:39:00,18:42:00,A58 ,34.0,22.0,2.7,1.84,3.0,7.54
2026-04-05_rep_2,SN2260,00:48:00,-13.0,00:51:00,00:55:00,A50 ,27.0,19.0,2.25,1.6,4.0,7.85
2026-04-05_rep_2,SN2268,13:31:00,-3.0,13:46:00,13:48:00,A53 ,4.0,24.0,0.29,1.6,2.0,3.89
2026-04-05_rep_2,SN2284,01:08:00,1.0,01:27:00,01:29:00,A46 ,10.0,21.0,0.64,1.53,2.0,4.17
2026-04-05_rep_2,SN229,10:04:00,22.0,10:41:00,11:10:00,B31 A,120.0,19.0,9.17,0.1,29.0,38.27
2026-04-05_rep_2,SN2294,00:55:00,-5.0,01:01:00,01:03:00,A55 ,34.0,16.0,2.64,1.46,2.0,6.1
2026-04-05_rep_2,SN2372,01:28:00,-9.0,01:33:00,01:36:00,A54 ,24.0,17.0,1.82,1.32,3.0,6.15
2026-04-05_rep_2,SN2548,01:20:00,-11.0,01:25:00,01:27:00,A47 ,32.0,21.0,2.36,1.79,2.0,6.16
2026-04-05_rep_2,SN2556,01:14:00,-13.0,01:09:00,01:12:00,A60 ,28.0,12.0,2.43,1.71,3.0,7.13
2026-04-05_rep_2,SN2582,18:08:00,-12.0,18:11:00,18:12:00,A48 ,15.0,18.0,1.01,1.79,1.0,3.79
2026-04-05_rep_2,SN2588,01:16:00,-8.0,01:20:00,01:21:00,A56 ,24.0,18.0,1.91,1.2,1.0,4.1
2026-04-05_rep_2,SN2590,03:18:00,-12.0,03:15:00,03:16:00,A62 ,14.0,12.0,0.86,1.67,1.0,3.54
2026-04-05_rep_2,SN2592,13:27:00,-13.0,13:32:00,13:34:00,A42 ,1.0,25.0,0.09,1.63,2.0,3.72
2026-04-05_rep_2,SN2608,15:18:00,-18.0,15:17:00,15:19:00,A42 ,26.0,25.0,2.32,2.08,2.0,6.41
2026-04-05_rep_2,SN2610,17:48:00,-4.0,18:11:00,18:13:00,A50 ,46.0,30.0,3.74,2.0,2.0,7.74
2026-04-05_rep_2,SN2614,22:39:00,-13.0,22:38:00,22:40:00,A40 ,50.0,21.0,4.37,1.2,2.0,7.57
2026-04-05_rep_2,SN2618,03:42:00,-17.0,03:36:00,03:38:00,A64 ,32.0,18.0,2.78,1.64,2.0,6.42
2026-04-05_rep_2,SN2644,18:13:00,-6.0,18:18:00,18:21:00,A46 ,38.0,14.0,4.2,1.76,3.0,8.96
2026-04-05_rep_2,SN2646,21:23:00,0.0,21:36:00,21:40:00,A44 ,36.0,21.0,2.32,1.71,4.0,8.02
2026-04-05_rep_2,SN2650,01:02:00,0.0,01:13:00,01:16:00,A58 ,40.0,18.0,2.71,1.37,3.0,7.08
2026-04-05_rep_2,SN2652,04:02:00,-13.0,04:01:00,04:03:00,A60 ,21.0,19.0,1.76,1.6,2.0,5.36
2026-04-05_rep_2,SN2712,14:39:00,-10.0,14:54:00,14:57:00,A50 ,28.0,29.0,2.31,2.41,3.0,7.72
2026-04-05_rep_2,SN2714,17:49:00,-1.0,18:14:00,18:16:00,A42 ,50.0,30.0,4.85,1.82,2.0,8.66
2026-04-05_rep_2,SN2722,23:38:00,-6.0,23:56:00,00:01:00,A44 ,93.0,32.0,7.4,1.46,5.0,13.86
2026-04-05_rep_2,SN2724,03:38:00,14.0,04:16:00,04:17:00,A46 ,77.0,32.0,6.09,1.54,1.0,8.63
2026-04-05_rep_2,SN2726,13:23:00,0.0,13:41:00,13:51:00,A40 ,9.0,21.0,0.65,1.84,10.0,12.48
2026-04-05_rep_2,SN278,10:45:00,-3.0,11:04:00,11:16:00,B28 A,198.0,27.0,15.02,0.11,12.0,27.14
2026-04-05_rep_2,SN2812,01:23:00,8.0,01:46:00,01:48:00,A48 ,22.0,23.0,1.48,1.35,2.0,4.83
2026-04-05_rep_2,SN2826,01:10:00,-16.0,01:06:00,01:07:00,A66 ,26.0,17.0,2.51,1.44,1.0,4.95
2026-04-05_rep_2,SN2900,08:46:00,-13.0,08:58:00,09:02:00,B14 A,79.0,31.0,5.19,0.13,4.0,9.33
2026-04-05_rep_2,SN2902,16:15:00,2.0,16:29:00,16:31:00,A52 ,25.0,22.0,2.12,1.66,2.0,5.78
2026-04-05_rep_2,SN2906,01:02:00,5.0,01:21:00,01:24:00,A62 ,53.0,21.0,3.79,1.69,3.0,8.48
2026-04-05_rep_2,SN3126,23:02:00,6.0,23:22:00,23:23:00,A56 ,18.0,21.0,1.37,1.88,1.0,4.25
2026-04-05_rep_2,SN3132,23:27:00,-8.0,23:36:00,23:38:00,A42 ,36.0,24.0,2.99,1.4,2.0,6.39
2026-04-05_rep_2,SN3140,19:10:00,-15.0,19:09:00,19:10:00,A61 ,29.0,19.0,2.37,2.37,1.0,5.74
2026-04-05_rep_2,SN3154,15:18:00,3.0,15:38:00,15:41:00,A40 ,3.0,25.0,0.21,1.45,3.0,4.66
2026-04-05_rep_2,SN3160,04:22:00,-11.0,04:23:00,04:25:00,A44 ,23.0,19.0,2.01,1.92,2.0,5.93
2026-04-05_rep_2,SN3170,20:24:00,-2.0,20:45:00,20:48:00,A56 ,61.0,27.0,4.43,1.77,3.0,9.2
2026-04-05_rep_2,SN3182,01:26:00,-9.0,01:28:00,01:31:00,A45 ,45.0,17.0,4.66,1.76,3.0,9.42
2026-04-05_rep_2,SN3184,04:22:00,-6.0,04:46:00,04:49:00,A68 ,74.0,37.0,5.45,1.8,3.0,10.25
2026-04-05_rep_2,SN3202,19:24:00,-25.0,19:20:00,19:22:00,A52 ,41.0,25.0,2.93,1.42,2.0,6.36
2026-04-05_rep_2,SN3246,21:08:00,-14.0,21:15:00,21:17:00,A48 ,55.0,24.0,5.19,1.95,2.0,9.15
2026-04-05_rep_2,SN3256,21:04:00,-15.0,21:00:00,21:02:00,A58 ,6.0,15.0,0.56,2.18,2.0,4.74
2026-04-05_rep_2,SN3326,07:45:00,20.0,08:16:00,08:36:00,B28 A,123.0,16.0,8.58,0.1,20.0,28.68
2026-04-05_rep_2,SN3344,19:19:00,107.0,21:24:00,21:26:00,A46 ,16.0,22.0,1.19,1.7,2.0,4.89
2026-04-05_rep_2,SN358,11:21:00,8.0,11:42:00,12:06:00,B14 A,177.0,19.0,12.89,0.1,24.0,36.99
2026-04-05_rep_2,SN3588,19:38:00,5.0,20:04:00,20:05:00,A62 ,20.0,24.0,1.49,1.5,1.0,3.99
2026-04-05_rep_2,SN3598,20:19:00,-18.0,20:22:00,20:24:00,A63 ,48.0,25.0,3.39,2.54,2.0,7.93
